any_file_hash_malicious,max_behavioral_sandbox_score,malicious_attachment_count,any_exploit_pattern_detected,max_amsi_suspicion_score,total_yara_match_count,total_ioc_count,packer_detected,any_macro_enabled_document,any_vbscript_javascript_detected,any_active_x_objects_detected,any_network_call_on_open,max_exfiltration_behavior_score,has_executable_attachment,unscannable_attachment_present,sender_known_malicious,smtp_ip_known_malicious,return_path_known_malicious,final_url_known_malicious,total_components_detected_malicious,Binary_Label
0,0.0105480308819431,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0711389022089634,0,0,0.0030391666986318,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0465002033143334,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.7847547644416618,2,0,0.6703865484800856,0,4,1,0,0,0,0,0.0,1,0,0,0,0,0,2,Malicious
0,0.0475977555160505,0,0,0.0464494844750759,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.9723466405909328,1,1,0.7027443275346381,7,7,1,0,0,0,0,0.4810677667588235,0,0,0,1,0,0,1,Malicious
0,0.0158836504287385,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.6957461711977577,1,0,0.6230139177543766,2,1,0,1,0,1,0,0.0,0,0,0,0,0,0,1,Malicious
0,0.9078954349910142,2,0,0.6265737840695863,4,2,0,0,0,0,0,0.0,1,0,1,0,0,0,2,Malicious
0,0.0317264547002772,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0286297808018065,0,0,0.0242482665101733,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.033480687305274,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0258662103940676,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0286462919501166,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0720026930068872,0,0,0.0380649320733448,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.9336581298754578,1,1,0.7257705610303142,7,9,1,0,0,0,0,0.7857253348632494,0,0,1,0,0,0,1,Malicious
1,0.7866122341635379,2,0,0.9232171856872088,3,2,0,0,0,0,0,0.0,1,0,0,0,0,1,2,Malicious
1,0.947699725779088,2,0,0.7833223887406382,2,2,1,0,0,0,0,0.0,1,0,0,0,0,1,2,Malicious
0,0.8756047211586212,1,0,0.7824670559231532,1,3,0,0,0,0,0,0.0,1,0,0,0,0,0,1,Malicious
0,0.0292285179667419,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0160734685652932,0,0,0.0381555570452634,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0467463599073025,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0014088857383066,0,0,0.0082318488782509,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0390809214292822,0,0,0.0233798305754155,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.7242029719505974,1,0,0.6790976544533037,3,2,1,0,0,0,0,0.0,1,0,0,0,0,1,1,Malicious
0,0.0162355770072286,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0754943413301226,0,0,0.0352383504528682,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8028078674472345,1,0,0.7024697643777504,4,1,0,0,0,0,0,0.0,1,0,0,0,0,0,1,Malicious
1,0.8628328943944663,1,1,0.9211752468325104,8,10,1,0,0,1,0,0.4877483622263753,0,0,1,0,0,1,1,Malicious
0,0.0569792188593578,0,0,0.0207938746180029,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.9476016370736708,2,0,0.609676881022227,1,2,0,0,0,0,0,0.0,1,0,0,0,0,0,2,Malicious
0,0.9464431371346188,1,1,0.8149043182897595,2,10,1,0,0,1,0,0.5006556937585281,0,0,1,1,0,1,1,Malicious
1,0.726083186372197,1,0,0.855428767626248,1,5,0,0,0,0,0,0.0,1,0,0,0,0,0,1,Malicious
0,0.0050455290188186,0,0,0.0276404119009508,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0234233129741792,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8776436636937199,1,0,0.6043614675963361,1,2,0,1,1,0,0,0.0,0,0,1,0,0,0,1,Malicious
1,0.7894971718374963,2,0,0.6724796074113727,3,3,0,0,0,0,0,0.0,1,0,0,0,0,0,2,Malicious
1,0.8744839964571686,2,0,0.7832063519172561,4,2,1,0,0,0,1,0.0,1,0,0,1,0,0,2,Malicious
0,0.0003612237199473,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0055053763424428,0,0,0.0192266457756066,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0814356008983425,0,0,0.0265969263946464,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0472678244585416,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.7096635063999244,1,0,0.6974448373213387,4,4,0,1,1,1,1,0.0,0,0,0,1,0,0,1,Malicious
1,0.8740577100725516,1,1,0.7874884257952741,9,9,1,0,0,0,0,0.55714411173298,0,0,1,0,0,1,1,Malicious
1,0.7423287516497218,1,0,0.3864102404896777,0,2,0,0,0,0,0,0.0,0,0,0,0,0,1,1,Malicious
0,0.0404181464623325,0,0,0.0171728717356856,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.8991147054196051,2,0,0.6686564997590771,3,3,1,0,0,0,0,0.0,1,0,1,0,0,0,2,Malicious
0,0.0847096255895029,0,0,0.0168056676787774,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.02891180954576,0,0,0.023198514320695,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0218226018605396,0,0,0.0058774934997734,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.6094673151171976,1,0,0.5916549735018966,0,4,1,1,0,0,0,0.0,0,0,0,0,0,0,1,Malicious
0,0.8832605957793479,1,1,0.8647108357906558,9,11,0,0,0,0,0,0.4295260724535005,0,0,0,0,0,0,1,Malicious
0,0.8472409603655858,1,1,0.9333690485355396,10,3,1,0,0,0,0,0.420562319053371,0,0,1,1,0,0,1,Malicious
0,0.8930173611081026,1,1,0.9290618698951004,10,14,0,0,0,0,0,0.6568369662421372,0,0,0,0,0,0,1,Malicious
1,0.6735663801455153,1,0,0.7200251240857715,3,2,0,1,1,0,1,0.0,0,0,0,1,0,0,1,Malicious
0,0.0273765547166496,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0409438386422855,0,0,0.045320040375016,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0376772449520982,0,0,0.0401073008127227,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0210742649850067,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0617664482050431,0,0,0.0242469410093692,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0190932318384885,0,0,0.0224248077436335,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0826402017919553,0,0,0.0018540891384287,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.8386905299150745,1,1,0.8077787649208122,2,6,1,0,0,1,0,0.6972977407738747,0,0,0,0,0,0,1,Malicious
0,0.0246155489026272,0,0,0.0181765666866128,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.7297789019262321,1,0,0.7786035003244536,2,4,0,0,0,0,1,0.0,1,0,0,1,0,0,1,Malicious
0,0.8413094469100356,1,1,0.7838466931950748,6,9,0,0,0,1,0,0.4785620569799805,0,0,1,0,0,0,1,Malicious
0,0.0499683003736911,0,0,0.0408072500127851,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.9767123728455273,1,1,0.9449647452780724,9,6,1,0,0,0,0,0.7217409604088306,0,0,1,1,0,0,1,Malicious
1,0.8967137244593093,1,0,0.5766285058236604,4,3,0,1,0,1,1,0.0,0,0,1,0,0,0,1,Malicious
0,0.0336753546126252,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0165826947548797,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0460567625461809,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8726833062206635,1,0,0.9119119139927488,4,3,1,0,0,0,1,0.0,1,0,0,1,0,0,1,Malicious
0,0.8877226510308108,1,0,0.5033349899699596,3,3,0,1,1,1,0,0.0,0,0,1,0,0,0,1,Malicious
0,0.6838269521206262,1,0,0.5842030079054713,4,4,0,1,0,0,1,0.0,0,0,0,0,0,0,1,Malicious
1,0.8871869425325831,2,0,0.7764382131523341,3,3,0,0,0,0,0,0.0,1,0,0,0,0,0,2,Malicious
1,0.7736676049841534,2,0,0.9105990187866482,1,3,0,0,0,0,1,0.0,1,0,0,0,0,1,2,Malicious
0,0.7753770200536095,1,0,0.7666483434358822,3,4,0,0,0,0,1,0.0,1,0,1,1,0,0,1,Malicious
0,0.0959862839234222,0,0,0.0033276980386005,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.7718969477269181,1,1,0.814067963106514,6,8,0,0,0,1,0,0.5836200413495312,0,0,0,1,0,1,1,Malicious
0,0.8347707206043095,2,0,0.7011604915916312,2,1,0,0,0,0,0,0.0,1,0,1,0,0,0,2,Malicious
0,0.0195098846149756,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0865812376279459,0,0,0.0287787986361531,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.000872388736047,0,0,0.0238773971373723,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.7758012759459783,1,0,0.6173715727888267,1,2,0,1,1,0,1,0.0,0,0,0,0,0,0,1,Malicious
1,0.9449416544518936,1,0,0.7329707942421868,1,1,0,0,0,0,0,0.0,1,0,1,0,0,1,1,Malicious
0,0.0870886486018852,0,0,0.0409471428365987,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0122462837121237,0,0,0.0325819091512399,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.7597529686068868,1,0,0.6308233853929748,1,3,0,0,0,0,0,0.0,1,0,0,0,0,0,1,Malicious
0,0.604674944070696,1,0,0.428243687349086,2,5,0,0,0,0,0,0.0,0,0,0,0,0,1,2,Malicious
1,0.7359052994534696,2,0,0.6139567760049883,5,2,1,0,0,0,1,0.0,1,0,0,0,0,1,2,Malicious
0,0.0691802000066032,0,0,0.029727326458036,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0345737321615613,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8882788239716499,2,0,0.844106019910417,1,3,0,0,0,0,0,0.0,1,0,1,1,0,0,2,Malicious
0,0.0442350493665021,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0454477939908378,0,0,0.0147669935776098,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.2984346478427342,0,0,0.6516158886052354,0,3,0,0,0,0,0,0.0,0,0,0,0,0,1,3,Malicious
1,0.7403902595023739,1,0,0.8794461597830561,3,1,1,0,0,0,0,0.0,1,0,0,0,0,0,1,Malicious
0,0.0214213308885124,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0819933950063741,0,0,0.0123164032814187,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.8513448197051725,1,0,0.5094745071125113,3,0,0,1,1,0,0,0.0,0,0,1,0,0,0,1,Malicious
0,0.068742271203295,0,0,0.0399766983678473,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8750839020178441,1,0,0.8565281365977375,3,4,1,0,0,0,1,0.0,1,0,0,0,0,0,1,Malicious
0,0.0041464807262888,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,Not-Malicious
0,0.8143957101574268,1,0,0.6862896045462862,2,2,1,0,0,0,1,0.0,1,0,0,0,0,1,1,Malicious
0,0.7959463396644108,1,0,0.8246418854842638,1,3,1,1,1,0,1,0.0,0,0,1,0,0,0,1,Malicious
0,0.0954528882338753,0,0,0.036812337053228,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0501656179101168,0,0,0.0332379887955679,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.8940241398519075,1,0,0.697006947729339,1,2,1,1,1,0,1,0.0,0,0,1,0,0,0,1,Malicious
0,0.0083494348902969,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0249142536054769,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0282492500584182,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.788961093144296,1,0,0.7857976500901837,1,4,1,1,1,1,1,0.0,0,0,0,1,0,0,1,Malicious
0,0.707629099853674,1,0,0.6734262554724156,2,1,0,1,1,0,1,0.0,0,0,0,0,0,0,1,Malicious
0,0.0319825073163618,0,0,0.0201123835338956,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.942011371399503,1,0,0.8630213539518152,2,5,1,0,0,0,0,0.0,1,0,1,0,0,0,1,Malicious
0,0.0003287002907268,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,Not-Malicious
1,0.7449895641866474,2,0,0.9397418785610188,1,4,0,0,0,0,1,0.0,1,0,0,0,0,0,2,Malicious
0,0.8234481594072582,2,0,0.8384060340862912,4,3,0,0,0,0,1,0.0,1,0,1,1,0,0,2,Malicious
0,0.0114245586415766,0,0,0.0140876432850554,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0040176759344003,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.9044143218567596,2,0,0.6676590147930337,2,3,0,0,0,0,0,0.0,1,0,0,0,0,0,2,Malicious
0,0.0225693760398765,0,0,0.0262742254487606,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0965307043686003,0,0,0.005392184173595,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.08266212402817,0,0,0.0326323310590188,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.9047344918647044,1,0,0.7996727729199808,0,4,1,0,0,0,0,0.0,1,0,1,0,0,0,1,Malicious
0,0.9373681990730856,1,0,0.9018789938038484,4,5,0,0,0,0,0,0.0,1,0,0,0,0,0,1,Malicious
1,0.9158940800059284,1,1,0.8206218158170633,4,12,0,0,0,0,0,0.4940979599823031,0,0,0,1,0,0,1,Malicious
0,0.0086288576215488,0,0,0.0250186687210425,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0076046577677723,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0859019548755068,0,0,0.0388032661832664,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.7768608699954802,1,1,0.93088472395801,6,4,1,0,0,1,0,0.5068227582127325,0,0,0,0,0,0,1,Malicious
1,0.9094121508687214,2,0,0.8199451278013208,5,3,0,0,0,0,1,0.0,1,0,1,1,0,0,2,Malicious
0,0.0036188675381159,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.8696311057034252,1,0,0.5336535851954682,1,2,0,1,1,0,1,0.0,0,0,0,0,0,0,1,Malicious
1,0.8209552460031206,2,0,0.6698001056625114,3,2,1,0,0,0,1,0.0,1,0,0,0,0,0,2,Malicious
0,0.01058003904306,0,0,0.0149969344624791,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0012710556713599,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0036281073768793,0,0,0.0237307816864419,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.004764433039337,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.7889714673828039,1,0,0.6372580510633732,0,2,1,0,0,0,0,0.0,1,0,0,0,0,1,1,Malicious
0,0.0158073427441808,0,0,0.0473021735764738,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.309552725598639,0,0,0.4779609875701727,1,1,0,0,0,0,0,0.0,0,0,0,0,0,1,2,Malicious
0,0.0368504192493109,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.7410639847770744,1,0,0.6374519220143753,1,2,1,0,0,0,1,0.0,1,0,0,0,0,1,1,Malicious
0,0.0337810583189077,0,0,0.024144523657308,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.7645145710059598,1,0,0.5918222654212733,2,5,0,1,1,0,0,0.0,0,0,0,0,0,0,1,Malicious
0,0.0311594021036628,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.043633474675358,0,0,0.0093677935139133,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0990510326452177,0,0,0.0479471526509775,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0295779013028846,0,0,0.0380260737038255,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0898337048509425,0,0,0.0407600822138879,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0280960378313081,0,0,0.030233896217501,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.8409471527089929,1,0,0.5974678761641307,1,2,0,1,0,0,1,0.0,0,0,1,0,0,0,1,Malicious
0,0.8644632822534267,1,1,0.7461582743379117,10,13,1,0,0,1,0,0.511998360594404,0,0,0,1,0,0,1,Malicious
1,0.9593933482254464,1,1,0.7706256135090648,2,10,0,0,0,0,0,0.6601787414084042,0,0,1,0,0,1,1,Malicious
1,0.8340399991438203,2,0,0.8456683095551956,0,1,0,0,0,0,0,0.0,1,0,0,1,0,0,2,Malicious
1,0.9506754983611936,1,1,0.8876150038370483,7,3,0,0,0,0,0,0.6150803658091071,0,0,0,0,0,0,1,Malicious
1,0.8459696512279894,1,1,0.7576723893746795,6,12,1,0,0,0,0,0.4780736395261274,0,0,1,0,0,0,1,Malicious
0,0.6408301226157679,1,0,0.521201882846347,0,2,1,1,0,0,1,0.0,0,0,0,1,0,0,1,Malicious
0,0.0283071837327398,0,0,0.0402795838635348,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.9026033191689806,2,0,0.8176164646571019,1,0,0,0,0,0,1,0.0,1,0,1,0,0,0,2,Malicious
0,0.005881902796715,0,0,0.0443090083833819,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.7451705740144962,1,0,0.8484049618327806,1,3,0,1,1,1,1,0.0,0,0,1,0,0,0,1,Malicious
0,0.0189166280031569,0,0,0.0008430096926528,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0406732480307786,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.727595090785512,1,0,0.5727821487503698,1,3,1,1,1,0,1,0.0,0,0,1,0,0,0,1,Malicious
0,0.0198890116108833,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0088936653668943,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.6194857796122774,1,0,0.7838502829000403,1,2,0,1,1,0,0,0.0,0,0,0,0,0,0,1,Malicious
1,0.8352535547698746,1,1,0.8141223024074767,8,3,0,0,0,1,0,0.7736154912822455,0,0,0,0,0,0,1,Malicious
0,0.0348995522215744,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8688156797383475,1,0,0.8321638745438994,2,2,0,0,0,0,1,0.0,1,0,0,1,0,0,1,Malicious
0,0.053729725945291,0,0,0.0410035074676185,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0369996284526977,0,0,0.0470783060622546,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0132943021809639,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0527963228909784,0,0,0.0097912468552804,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0473627671723808,0,0,0.0343502488268124,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0467105840590176,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.9078762527674517,2,0,0.8618529889431958,1,0,0,0,0,0,0,0.0,1,0,0,0,0,0,2,Malicious
0,0.7228004825692823,1,0,0.7723259047540331,0,6,1,1,0,1,0,0.0,0,0,0,0,0,0,1,Malicious
0,0.0261800689246549,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0115090784028609,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.8716333886621797,1,0,0.5294379061018003,1,1,0,1,1,0,0,0.0,0,0,0,0,0,0,1,Malicious
1,0.910797763924426,1,0,0.7779911864979911,2,3,0,0,0,0,1,0.0,1,0,0,0,0,0,1,Malicious
0,0.0499812169144429,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0245134243904804,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.7460551333810717,1,0,0.5702238452757031,1,0,0,1,1,0,1,0.0,0,0,0,1,0,1,1,Malicious
0,0.030163482783071,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.6898016032520519,1,0,0.5750898475834523,3,2,0,1,1,0,1,0.0,0,0,0,0,0,0,1,Malicious
0,0.0018294361460859,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.056271827410776,0,0,0.0360504337797579,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8473116374250673,1,0,0.634158971538491,5,3,1,0,0,0,0,0.0,1,0,0,0,0,0,1,Malicious
0,0.0938535869146339,0,0,0.0311599131005015,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.8726584431598525,1,0,0.6022108706064156,3,5,1,0,0,0,1,0.0,1,0,0,0,0,0,1,Malicious
1,0.8289957228331514,1,0,0.7266315113672966,1,2,0,1,1,0,0,0.0,0,0,1,0,0,0,1,Malicious
1,0.9304250811292964,1,1,0.8619837814845871,2,5,0,0,0,0,0,0.5764307674384653,0,0,0,0,0,0,1,Malicious
1,0.8913336675567705,2,0,0.7899381949758297,1,4,0,0,0,0,1,0.0,1,0,0,0,0,0,2,Malicious
0,0.8329935830227722,1,1,0.7393941434775366,7,12,1,0,0,0,0,0.8366889040176488,0,0,0,0,0,0,1,Malicious
1,0.7028433576435735,1,0,0.8597451427314271,3,1,0,0,0,0,0,0.0,1,0,1,0,0,0,1,Malicious
0,0.7798414093596949,1,0,0.8476920429601835,2,1,0,0,0,0,1,0.0,1,0,0,0,0,1,1,Malicious
0,0.095953951605188,0,0,0.0105116615251181,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8621038319993019,2,0,0.7606768671308717,3,2,0,0,0,0,1,0.0,1,0,0,0,0,0,2,Malicious
0,0.014221615535024,0,0,0.020315226393655,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.8328977124832042,1,0,0.8521354558035412,2,1,0,0,0,0,0,0.0,1,0,1,0,0,0,1,Malicious
0,0.0986506623131277,0,0,0.0294439706632479,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.6869224635470884,1,0,0.7374973043916954,1,2,1,1,0,0,0,0.0,0,0,0,1,0,0,1,Malicious
0,0.007728581981855,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.7307908946465662,1,0,0.9473528107967004,3,2,0,0,0,0,0,0.0,1,0,0,0,0,0,1,Malicious
0,0.0285816455353664,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0263825914994783,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0202078942926492,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.7064367886602501,2,0,0.9262768175129495,2,3,1,0,0,0,1,0.0,1,0,1,0,0,0,2,Malicious
1,0.758986660868235,1,1,0.927888348777712,5,10,0,0,0,1,0,0.4465647231014035,0,0,0,1,0,0,1,Malicious
0,0.0270965145064405,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
1,0.971294226162435,1,1,0.8989875826858882,8,7,1,0,0,1,0,0.4277835988146773,0,0,1,0,0,0,1,Malicious
0,0.0160983192190505,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,6.615652888785629e-05,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0116522062946384,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.974131111720385,1,1,0.8036499017970415,4,14,1,0,0,1,0,0.685478671008323,0,0,0,0,0,0,1,Malicious
0,0.7726877623404095,1,0,0.7219894732583311,0,5,0,0,0,0,1,0.0,1,0,0,0,0,0,1,Malicious
0,0.0348742171169696,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
0,0.0875513999311188,0,0,0.0123797386467907,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,Not-Malicious
